station_id,metric_date,state,session_count,total_energy_kwh,total_revenue_usd,avg_session_duration_minutes,avg_queue_minutes,queue_event_count,failure_event_count
CF-ST-25610,2026-02-19,CA,2,97.13,29.22,80.5,8.5,0,0
CF-ST-25610,2026-02-22,CA,1,78.94,25.45,139.0,0.0,0,0
CF-ST-25610,2026-02-23,CA,2,38.0,11.78,35.0,3.0,0,0
CF-ST-25610,2026-02-24,CA,1,46.07,15.85,129.0,0.0,0,0
CF-ST-25610,2026-03-02,CA,1,70.06,24.9,83.0,0.0,0,0
CF-ST-25610,2026-03-03,CA,2,90.52,23.27,74.0,24.5,1,0
CF-ST-25610,2026-03-05,CA,6,323.01,114.09,77.83,4.67,1,0
CF-ST-25610,2026-03-07,CA,1,40.4,16.3,92.0,5.0,1,0
CF-ST-25610,2026-03-08,CA,1,35.63,7.7,93.0,31.0,0,0
CF-ST-25610,2026-03-09,CA,1,27.95,8.72,65.0,7.0,0,0
CF-ST-25610,2026-03-11,CA,1,107.95,24.33,120.0,0.0,0,0
CF-ST-25610,2026-03-12,CA,1,11.63,3.28,21.0,7.0,1,0
CF-ST-25610,2026-03-14,CA,2,105.36,47.47,77.5,0.0,0,0
CF-ST-25610,2026-03-15,CA,3,182.13,63.91,77.67,2.0,1,0
CF-ST-25610,2026-03-16,CA,1,7.79,2.96,21.0,0.0,0,0
CF-ST-25610,2026-03-19,CA,1,73.01,27.51,104.0,0.0,0,0
CF-ST-25610,2026-03-20,CA,1,67.52,27.33,85.0,35.0,1,0
CF-ST-25610,2026-03-24,CA,2,134.67,44.4,86.0,3.0,1,0
CF-ST-25610,2026-03-27,CA,2,76.54,28.11,71.0,0.0,0,0
CF-ST-25610,2026-03-28,CA,2,110.05,44.99,102.0,0.0,0,0
CF-ST-25610,2026-03-29,CA,3,87.23,32.72,56.0,10.67,1,0
CF-ST-25610,2026-03-31,CA,1,89.02,39.78,97.0,25.0,1,0
CF-ST-27302,2026-02-13,CA,1,52.51,10.63,74.0,30.0,1,0
CF-ST-27302,2026-02-16,CA,2,124.59,49.99,76.5,11.0,1,0
CF-ST-27302,2026-02-17,CA,1,95.76,29.4,127.0,0.0,0,0
CF-ST-27302,2026-02-19,CA,1,43.43,13.95,72.0,0.0,0,0
CF-ST-27302,2026-02-25,CA,1,17.21,4.21,26.0,0.0,0,0
CF-ST-27302,2026-03-01,CA,1,111.98,24.18,126.0,0.0,0,0
CF-ST-27302,2026-03-02,CA,1,97.13,42.76,104.0,18.0,1,0
CF-ST-27302,2026-03-03,CA,1,37.6,15.91,65.0,23.0,1,0
CF-ST-27302,2026-03-04,CA,1,54.26,14.0,138.0,0.0,0,0
CF-ST-27302,2026-03-05,CA,1,55.34,12.89,86.0,0.0,0,0
CF-ST-27302,2026-03-07,CA,2,159.59,45.22,116.5,0.0,0,0
CF-ST-27302,2026-03-09,CA,2,178.49,46.56,115.0,0.0,0,0
CF-ST-27302,2026-03-10,CA,3,82.09,22.69,39.67,9.33,1,0
CF-ST-27302,2026-03-11,CA,2,66.2,20.75,37.0,8.0,1,0
CF-ST-27302,2026-03-13,CA,2,107.93,32.42,91.0,15.0,1,0
CF-ST-27302,2026-03-16,CA,2,56.53,17.79,73.0,10.5,0,0
CF-ST-27302,2026-03-18,CA,1,43.09,16.54,47.0,0.0,0,0
CF-ST-27302,2026-03-19,CA,1,19.97,8.05,32.0,0.0,0,0
CF-ST-27302,2026-03-20,CA,1,28.36,6.51,50.0,0.0,0,0
CF-ST-27302,2026-03-23,CA,1,100.62,27.85,124.0,0.0,0,0
CF-ST-27302,2026-03-24,CA,2,60.77,18.13,40.0,13.0,0,0
CF-ST-27302,2026-03-25,CA,5,225.57,68.65,76.8,1.6,0,0
CF-ST-27302,2026-03-26,CA,1,70.61,27.77,136.0,2.0,1,0
CF-ST-27302,2026-03-28,CA,2,117.5,41.76,66.5,0.0,0,0
CF-ST-27302,2026-03-29,CA,1,37.71,16.14,41.0,0.0,0,0
CF-ST-27328,2026-02-14,CA,2,123.11,32.66,112.5,18.0,1,0
CF-ST-27328,2026-02-17,CA,1,26.87,6.74,38.0,31.0,0,0
CF-ST-27328,2026-02-18,CA,1,113.31,40.94,128.0,30.0,1,0
CF-ST-27328,2026-02-21,CA,2,100.03,26.12,82.5,15.0,0,0
CF-ST-27328,2026-02-24,CA,1,40.5,12.62,58.0,0.0,0,0
CF-ST-27328,2026-02-25,CA,1,92.32,37.39,137.0,19.0,0,0
CF-ST-27328,2026-03-01,CA,1,76.21,17.26,134.0,0.0,0,0
CF-ST-27328,2026-03-02,CA,1,102.5,45.24,129.0,0.0,0,0
CF-ST-27328,2026-03-03,CA,1,26.56,12.42,32.0,0.0,0,0
CF-ST-27328,2026-03-04,CA,2,86.82,28.05,70.5,0.0,0,0
CF-ST-27328,2026-03-08,CA,1,37.11,12.54,70.0,0.0,0,0
CF-ST-27328,2026-03-10,CA,1,10.88,3.55,31.0,0.0,0,0
CF-ST-27328,2026-03-11,CA,1,16.35,4.18,39.0,20.0,1,0
CF-ST-27328,2026-03-13,CA,1,21.85,4.61,59.0,0.0,0,0
CF-ST-27328,2026-03-15,CA,2,37.46,8.96,39.5,32.0,0,0
CF-ST-27328,2026-03-16,CA,2,98.77,34.98,69.5,15.0,1,0
CF-ST-27328,2026-03-19,CA,1,98.68,28.38,109.0,0.0,0,0
CF-ST-27328,2026-03-20,CA,1,86.87,28.27,96.0,11.0,0,0
CF-ST-27328,2026-03-26,CA,1,83.88,22.46,93.0,6.0,0,0
CF-ST-27328,2026-03-27,CA,1,45.35,11.05,91.0,0.0,0,0
CF-ST-27329,2026-02-15,CA,1,23.2,8.39,28.0,0.0,0,0
CF-ST-27329,2026-02-17,CA,2,99.65,32.06,76.5,0.0,0,0
CF-ST-27329,2026-02-19,CA,1,23.94,9.61,58.0,24.0,1,1
CF-ST-27329,2026-02-20,CA,1,122.49,43.01,137.0,0.0,0,0
CF-ST-27329,2026-02-21,CA,2,38.33,16.45,33.0,0.0,0,0
CF-ST-27329,2026-02-25,CA,3,130.63,47.82,62.33,0.0,0,0
CF-ST-27329,2026-02-27,CA,1,69.29,27.66,103.0,0.0,0,0
CF-ST-27329,2026-03-01,CA,1,61.73,24.29,82.0,31.0,0,0
CF-ST-27329,2026-03-02,CA,3,149.91,42.99,84.67,6.0,0,0
CF-ST-27329,2026-03-03,CA,1,39.08,14.41,61.0,23.0,0,0
CF-ST-27329,2026-03-05,CA,1,60.3,27.68,81.0,0.0,0,0
CF-ST-27329,2026-03-07,CA,1,57.17,26.5,74.0,0.0,0,0
CF-ST-27329,2026-03-09,CA,1,20.94,10.02,23.0,0.0,0,0
CF-ST-27329,2026-03-10,CA,2,48.3,12.99,42.0,5.5,0,0
CF-ST-27329,2026-03-11,CA,2,117.73,31.05,104.5,0.0,0,0
CF-ST-27329,2026-03-13,CA,3,118.86,33.95,66.33,11.33,1,0
CF-ST-27329,2026-03-15,CA,1,83.17,21.79,93.0,0.0,0,0
CF-ST-27329,2026-03-16,CA,2,94.8,29.89,75.5,12.0,2,0
CF-ST-27329,2026-03-18,CA,4,234.11,76.28,81.75,5.75,1,0
CF-ST-27329,2026-03-26,CA,1,17.51,7.81,19.0,0.0,0,0
CF-ST-27335,2026-02-16,CA,1,25.73,10.16,72.0,11.0,0,0
CF-ST-27335,2026-02-17,CA,1,53.44,13.79,79.0,31.0,1,0
CF-ST-27335,2026-02-19,CA,3,186.08,73.84,78.67,17.33,2,0
CF-ST-27335,2026-02-21,CA,3,176.7,77.35,80.33,8.33,0,0
CF-ST-27335,2026-02-26,CA,1,58.87,14.97,118.0,10.0,0,0
CF-ST-27335,2026-02-28,CA,1,26.79,6.95,72.0,24.0,0,0
CF-ST-27335,2026-03-02,CA,1,38.84,17.61,74.0,0.0,0,0
CF-ST-27335,2026-03-03,CA,1,23.58,6.66,42.0,20.0,0,0
CF-ST-27335,2026-03-05,CA,2,80.82,22.34,75.5,10.0,1,0
CF-ST-27335,2026-03-08,CA,2,45.27,9.72,35.0,12.5,0,0
CF-ST-27335,2026-03-14,CA,1,88.19,26.57,95.0,21.0,0,0
CF-ST-27335,2026-03-15,CA,1,21.16,5.2,37.0,9.0,1,0
CF-ST-27335,2026-03-16,CA,2,95.83,24.37,95.0,5.5,1,0
CF-ST-27335,2026-03-19,CA,2,130.93,42.62,89.5,21.0,0,0
CF-ST-27335,2026-03-22,CA,2,130.29,29.19,108.5,26.5,1,0
CF-ST-27335,2026-03-24,CA,2,176.56,71.98,99.5,13.5,0,0
CF-ST-27335,2026-03-27,CA,1,44.64,21.27,80.0,0.0,0,0
CF-ST-27335,2026-03-29,CA,2,155.24,68.23,101.0,4.5,0,0
CF-ST-27335,2026-03-30,CA,2,77.22,22.01,74.5,0.0,0,0
CF-ST-28007,2026-02-14,CA,1,27.77,9.39,62.0,0.0,0,0
CF-ST-28007,2026-02-15,CA,1,78.51,15.22,95.0,29.0,1,0
CF-ST-28007,2026-02-24,CA,2,176.08,56.86,105.5,14.0,1,0
CF-ST-28007,2026-02-25,CA,1,93.93,35.21,112.0,0.0,0,0
CF-ST-28007,2026-02-27,CA,1,62.55,27.08,101.0,0.0,0,0
CF-ST-28007,2026-02-28,CA,3,122.85,48.83,57.33,0.0,0,0
CF-ST-28007,2026-03-01,CA,1,37.14,9.99,40.0,2.0,1,0
CF-ST-28007,2026-03-03,CA,1,85.97,41.04,98.0,0.0,0,0
CF-ST-28007,2026-03-07,CA,1,42.68,9.35,90.0,0.0,0,0
CF-ST-28007,2026-03-08,CA,1,40.12,11.57,100.0,0.0,0,0
CF-ST-28007,2026-03-09,CA,1,31.02,5.65,68.0,0.0,0,0
CF-ST-28007,2026-03-10,CA,1,9.02,2.61,20.0,0.0,0,0
CF-ST-28007,2026-03-12,CA,2,69.62,20.85,55.5,9.5,1,0
CF-ST-28007,2026-03-15,CA,1,35.07,13.13,62.0,0.0,0,0
CF-ST-28007,2026-03-17,CA,1,26.14,7.54,65.0,0.0,0,0
CF-ST-28007,2026-03-19,CA,1,26.68,8.17,32.0,26.0,1,0
CF-ST-28007,2026-03-21,CA,2,145.91,48.5,103.5,5.5,0,0
CF-ST-28007,2026-03-24,CA,1,20.98,4.97,55.0,0.0,0,0
CF-ST-28007,2026-03-25,CA,1,34.62,9.73,92.0,0.0,0,0
CF-ST-29862,2026-02-15,CA,2,134.1,57.38,86.0,6.0,1,0
CF-ST-29862,2026-02-17,CA,4,207.59,81.23,83.25,2.25,0,0
CF-ST-29862,2026-02-18,CA,1,12.97,4.07,18.0,0.0,0,0
CF-ST-29862,2026-02-19,CA,1,23.55,8.92,54.0,21.0,0,0
CF-ST-29862,2026-02-20,CA,2,96.02,31.82,94.5,10.0,0,0
CF-ST-29862,2026-02-22,CA,1,119.44,41.91,140.0,1.0,0,0
CF-ST-29862,2026-02-23,CA,1,91.06,29.9,106.0,0.0,0,0
CF-ST-29862,2026-02-26,CA,1,94.62,28.21,132.0,0.0,0,0
CF-ST-29862,2026-03-02,CA,3,112.12,41.13,54.0,2.33,0,0
CF-ST-29862,2026-03-03,CA,1,20.53,8.7,29.0,0.0,0,0
CF-ST-29862,2026-03-04,CA,1,64.1,13.53,119.0,20.0,1,0
CF-ST-29862,2026-03-05,CA,1,95.75,19.39,108.0,9.0,0,0
CF-ST-29862,2026-03-10,CA,1,112.45,53.11,139.0,16.0,1,0
CF-ST-29862,2026-03-11,CA,1,63.92,11.8,74.0,0.0,0,0
CF-ST-29862,2026-03-13,CA,1,36.8,11.31,68.0,31.0,0,0
CF-ST-29862,2026-03-14,CA,1,56.54,21.01,104.0,0.0,0,0
CF-ST-29862,2026-03-15,CA,1,43.07,15.78,90.0,7.0,0,0
CF-ST-29862,2026-03-16,CA,3,81.26,26.77,43.67,1.0,0,0
CF-ST-29862,2026-03-17,CA,1,92.21,29.19,139.0,0.0,0,0
CF-ST-29862,2026-03-19,CA,1,39.16,9.16,80.0,0.0,0,0
CF-ST-29862,2026-03-20,CA,1,51.92,24.03,80.0,13.0,0,0
CF-ST-29862,2026-03-21,CA,1,96.87,33.64,123.0,10.0,0,0
CF-ST-29862,2026-03-22,CA,1,13.82,5.21,28.0,4.0,1,0
CF-ST-29862,2026-03-26,CA,1,59.1,17.67,75.0,32.0,0,0
CF-ST-29862,2026-03-27,CA,2,115.22,25.32,95.5,7.0,0,0
CF-ST-29862,2026-03-30,CA,1,15.2,3.93,41.0,0.0,0,0
CF-ST-33177,2026-02-14,CA,1,108.79,20.37,121.0,7.0,0,0
CF-ST-33177,2026-02-16,CA,2,120.07,39.88,84.0,7.5,1,0
CF-ST-33177,2026-02-17,CA,1,107.13,49.54,133.0,19.0,1,0
CF-ST-33177,2026-02-18,CA,1,85.05,24.75,97.0,20.0,0,0
CF-ST-33177,2026-02-19,CA,1,64.31,13.92,132.0,0.0,0,0
CF-ST-33177,2026-02-22,CA,1,59.38,27.0,109.0,0.0,0,0
CF-ST-33177,2026-02-23,CA,2,150.26,57.25,101.0,0.0,0,0
CF-ST-33177,2026-02-24,CA,1,39.21,16.09,79.0,20.0,1,0
CF-ST-33177,2026-02-26,CA,1,39.61,15.06,44.0,0.0,0,0
CF-ST-33177,2026-02-27,CA,1,91.2,26.07,103.0,0.0,0,0
CF-ST-33177,2026-02-28,CA,3,195.1,72.36,91.0,15.0,0,0
CF-ST-33177,2026-03-01,CA,1,17.54,8.28,30.0,0.0,0,0
CF-ST-33177,2026-03-03,CA,2,54.59,12.57,69.5,0.5,0,0
CF-ST-33177,2026-03-04,CA,2,115.84,38.03,74.5,6.0,0,0
CF-ST-33177,2026-03-09,CA,2,92.98,31.66,84.0,0.0,0,0
CF-ST-33177,2026-03-13,CA,1,29.34,8.72,52.0,0.0,0,0
CF-ST-33177,2026-03-14,CA,2,118.03,38.9,127.0,12.5,0,0
CF-ST-33177,2026-03-15,CA,2,123.27,45.56,82.0,0.0,0,0
CF-ST-33177,2026-03-16,CA,1,38.44,12.52,97.0,0.0,0,0
CF-ST-33177,2026-03-18,CA,1,71.88,13.35,86.0,23.0,0,0
CF-ST-33177,2026-03-19,CA,1,55.3,23.33,113.0,0.0,0,0
CF-ST-33177,2026-03-20,CA,1,19.55,8.82,51.0,0.0,0,0
CF-ST-33177,2026-03-21,CA,1,27.05,7.13,66.0,0.0,0,0
CF-ST-33177,2026-03-24,CA,4,193.97,65.0,60.75,3.75,1,0
CF-ST-33177,2026-03-25,CA,1,105.1,43.25,126.0,2.0,0,0
CF-ST-33177,2026-03-27,CA,3,221.09,59.86,90.67,5.33,0,0
CF-ST-33177,2026-03-29,CA,1,62.86,18.09,125.0,0.0,0,0
CF-ST-33177,2026-03-30,CA,2,115.27,42.7,96.5,0.0,0,0
CF-ST-33177,2026-03-31,CA,1,20.48,8.9,55.0,26.0,0,0
CF-ST-33178,2026-02-13,CA,1,35.36,13.09,74.0,30.0,0,0
CF-ST-33178,2026-02-14,CA,1,49.78,20.71,121.0,17.0,1,0
CF-ST-33178,2026-02-15,CA,1,47.63,14.07,54.0,0.0,0,0
CF-ST-33178,2026-02-17,CA,3,115.6,50.92,84.67,18.0,0,0
CF-ST-33178,2026-02-18,CA,1,63.73,27.08,117.0,0.0,0,0
CF-ST-33178,2026-02-19,CA,1,33.23,9.26,86.0,2.0,0,0
CF-ST-33178,2026-02-20,CA,1,74.4,14.45,118.0,6.0,0,0
CF-ST-33178,2026-02-21,CA,1,51.68,18.99,72.0,0.0,0,0
CF-ST-33178,2026-02-23,CA,2,115.7,37.67,125.5,20.5,2,0
CF-ST-33178,2026-02-24,CA,1,61.8,27.95,107.0,0.0,0,0
CF-ST-33178,2026-02-28,CA,2,67.81,24.78,45.0,0.0,0,0
CF-ST-33178,2026-03-01,CA,2,100.62,32.67,94.5,0.0,0,0
CF-ST-33178,2026-03-02,CA,1,22.87,7.25,50.0,23.0,1,0
CF-ST-33178,2026-03-03,CA,1,69.78,16.51,100.0,18.0,0,0
CF-ST-33178,2026-03-04,CA,1,76.83,32.28,85.0,25.0,0,0
CF-ST-33178,2026-03-05,CA,2,78.93,18.35,72.0,13.5,1,0
CF-ST-33178,2026-03-08,CA,1,28.09,11.88,30.0,0.0,0,0
CF-ST-33178,2026-03-09,CA,1,44.36,19.46,72.0,0.0,0,0
CF-ST-33178,2026-03-10,CA,2,166.45,49.72,128.5,2.0,0,0
CF-ST-33178,2026-03-11,CA,1,76.94,31.34,119.0,29.0,1,0
CF-ST-33178,2026-03-12,CA,1,116.85,27.19,124.0,0.0,0,0
CF-ST-33178,2026-03-13,CA,3,138.29,50.21,60.0,13.33,1,0
CF-ST-33178,2026-03-14,CA,3,190.1,73.53,76.0,1.0,0,0
CF-ST-33178,2026-03-15,CA,2,177.31,46.37,124.5,0.0,0,0
CF-ST-33178,2026-03-16,CA,1,41.23,8.21,110.0,30.0,0,0
CF-ST-33178,2026-03-17,CA,1,29.27,11.39,46.0,0.0,0,0
CF-ST-33178,2026-03-18,CA,1,51.59,14.29,133.0,7.0,1,0
CF-ST-33178,2026-03-19,CA,1,86.26,28.46,139.0,1.0,0,0
CF-ST-33178,2026-03-20,CA,1,33.26,10.95,74.0,0.0,0,0
CF-ST-33178,2026-03-22,CA,2,94.84,35.81,68.5,0.0,0,0
CF-ST-33178,2026-03-26,CA,1,7.15,1.76,19.0,0.0,0,0
CF-ST-33178,2026-03-27,CA,1,73.02,23.62,124.0,22.0,0,0
CF-ST-33179,2026-02-14,CA,2,42.56,11.17,39.0,14.0,2,0
CF-ST-33179,2026-02-16,CA,3,92.41,29.19,44.0,17.67,1,0
CF-ST-33179,2026-02-17,CA,1,78.54,14.4,130.0,0.0,0,0
CF-ST-33179,2026-02-19,CA,1,63.58,21.44,81.0,13.0,1,0
CF-ST-33179,2026-02-20,CA,1,20.54,5.93,39.0,0.0,0,0
CF-ST-33179,2026-02-21,CA,1,13.68,2.79,24.0,2.0,1,0
CF-ST-33179,2026-02-22,CA,2,61.98,16.82,58.5,13.5,0,0
CF-ST-33179,2026-02-25,CA,4,200.2,80.48,69.0,5.0,1,0
CF-ST-33179,2026-02-27,CA,1,44.81,17.1,57.0,10.0,0,0
CF-ST-33179,2026-03-01,CA,1,21.08,9.47,23.0,0.0,0,0
CF-ST-33179,2026-03-02,CA,1,125.1,56.72,140.0,0.0,0,0
CF-ST-33179,2026-03-03,CA,1,115.12,34.78,135.0,9.0,0,0
CF-ST-33179,2026-03-05,CA,1,59.45,17.6,66.0,0.0,0,0
CF-ST-33179,2026-03-06,CA,2,141.21,52.88,92.5,13.0,1,0
CF-ST-33179,2026-03-07,CA,1,66.2,22.11,117.0,0.0,0,0
CF-ST-33179,2026-03-08,CA,1,13.7,6.25,18.0,0.0,0,0
CF-ST-33179,2026-03-10,CA,1,58.51,17.79,82.0,0.0,0,0
CF-ST-33179,2026-03-11,CA,1,35.8,14.77,56.0,0.0,0,0
CF-ST-33179,2026-03-12,CA,1,24.94,7.81,38.0,0.0,0,0
CF-ST-33179,2026-03-13,CA,1,95.75,25.41,126.0,0.0,0,0
CF-ST-33179,2026-03-14,CA,1,35.46,13.92,46.0,26.0,1,0
CF-ST-33179,2026-03-15,CA,2,33.92,11.68,26.0,4.5,0,0
CF-ST-33179,2026-03-16,CA,1,27.99,9.88,78.0,0.0,0,0
CF-ST-33179,2026-03-17,CA,1,40.29,19.2,56.0,20.0,1,0
CF-ST-33179,2026-03-18,CA,2,119.84,33.12,107.0,17.5,1,0
CF-ST-33179,2026-03-19,CA,1,21.66,7.36,39.0,8.0,1,0
CF-ST-33179,2026-03-20,CA,1,29.98,8.88,53.0,0.0,0,0
CF-ST-33179,2026-03-24,CA,1,77.38,15.97,97.0,33.0,0,0
CF-ST-33179,2026-03-25,CA,2,197.51,65.38,110.5,8.0,0,0
CF-ST-33179,2026-03-28,CA,1,11.02,2.93,18.0,18.0,1,0
CF-ST-33179,2026-03-30,CA,1,73.97,31.94,102.0,0.0,0,0
CF-ST-33179,2026-03-31,CA,1,32.45,14.59,35.0,20.0,0,0
CF-ST-33180,2026-02-14,CA,2,61.99,13.8,43.5,18.0,1,0
CF-ST-33180,2026-02-15,CA,1,42.0,8.46,116.0,0.0,0,0
CF-ST-33180,2026-02-16,CA,2,65.96,20.7,66.5,12.5,0,0
CF-ST-33180,2026-02-17,CA,1,28.07,8.88,51.0,0.0,0,0
CF-ST-33180,2026-02-18,CA,3,147.76,47.57,69.0,0.0,0,0
CF-ST-33180,2026-02-19,CA,2,97.71,42.55,60.0,7.5,0,0
CF-ST-33180,2026-02-21,CA,1,115.81,34.47,134.0,6.0,1,0
CF-ST-33180,2026-02-22,CA,2,131.47,30.12,88.0,13.5,0,0
CF-ST-33180,2026-02-23,CA,1,44.55,21.14,84.0,6.0,0,0
CF-ST-33180,2026-02-24,CA,1,34.49,15.76,61.0,0.0,0,0
CF-ST-33180,2026-02-26,CA,1,98.59,47.0,109.0,26.0,0,0
CF-ST-33180,2026-02-27,CA,3,59.23,18.49,45.0,0.0,0,0
CF-ST-33180,2026-03-02,CA,1,98.02,27.41,109.0,0.0,0,0
CF-ST-33180,2026-03-03,CA,1,68.94,15.1,137.0,0.0,0,0
CF-ST-33180,2026-03-05,CA,1,12.15,4.52,25.0,31.0,1,0
CF-ST-33180,2026-03-11,CA,1,8.42,3.67,22.0,0.0,0,0
CF-ST-33180,2026-03-16,CA,2,62.88,25.82,48.5,0.0,0,0
CF-ST-33180,2026-03-17,CA,1,50.76,18.32,102.0,0.0,0,0
CF-ST-33180,2026-03-21,CA,3,123.56,36.93,74.0,9.0,0,0
CF-ST-33180,2026-03-23,CA,3,175.6,65.37,90.67,7.33,1,0
CF-ST-33180,2026-03-26,CA,2,112.07,45.87,90.5,0.0,0,0
CF-ST-33180,2026-03-28,CA,1,12.94,4.81,21.0,0.0,0,0
CF-ST-33180,2026-03-29,CA,1,11.86,4.4,27.0,18.0,0,0
CF-ST-33180,2026-03-30,CA,2,90.56,33.15,66.0,23.0,0,0
CF-ST-33182,2026-02-14,CA,1,72.44,25.87,133.0,0.0,0,0
CF-ST-33182,2026-02-16,CA,3,161.03,64.98,71.0,0.0,0,0
CF-ST-33182,2026-02-18,CA,1,44.51,12.68,59.0,0.0,0,0
CF-ST-33182,2026-02-21,CA,3,151.2,34.53,78.33,0.0,0,0
CF-ST-33182,2026-02-26,CA,1,53.44,10.04,108.0,0.0,0,0
CF-ST-33182,2026-02-27,CA,1,53.17,25.16,131.0,0.0,0,0
CF-ST-33182,2026-03-01,CA,1,44.3,16.14,115.0,33.0,0,0
CF-ST-33182,2026-03-02,CA,2,145.1,48.03,104.5,6.5,1,0
CF-ST-33182,2026-03-04,CA,1,73.32,32.6,78.0,14.0,1,0
CF-ST-33182,2026-03-05,CA,1,19.48,7.52,27.0,0.0,0,0
CF-ST-33182,2026-03-06,CA,2,78.32,22.13,86.0,11.0,0,0
CF-ST-33182,2026-03-07,CA,2,182.28,51.29,125.0,14.5,0,0
CF-ST-33182,2026-03-09,CA,3,99.91,39.21,39.0,19.67,0,0
CF-ST-33182,2026-03-10,CA,1,92.89,22.36,115.0,16.0,0,0
CF-ST-33182,2026-03-12,CA,2,116.47,25.7,91.5,17.0,0,0
CF-ST-33182,2026-03-13,CA,3,114.42,48.83,63.0,1.33,1,0
CF-ST-33182,2026-03-17,CA,1,76.54,30.54,132.0,0.0,0,0
CF-ST-33182,2026-03-18,CA,2,108.08,45.88,101.0,0.0,0,0
CF-ST-33182,2026-03-21,CA,1,113.87,45.79,131.0,1.0,0,0
CF-ST-33182,2026-03-22,CA,1,116.24,47.11,128.0,32.0,1,0
CF-ST-33182,2026-03-25,CA,1,45.39,13.01,73.0,0.0,0,0
CF-ST-33182,2026-03-26,CA,1,22.63,9.57,59.0,10.0,0,0
CF-ST-33182,2026-03-27,CA,2,74.18,25.26,52.0,8.0,1,0
CF-ST-33182,2026-03-28,CA,1,12.79,4.64,25.0,30.0,1,0
CF-ST-33182,2026-03-29,CA,1,89.89,24.5,134.0,0.0,0,0
CF-ST-33182,2026-03-30,CA,1,54.03,20.59,81.0,22.0,1,0
CF-ST-33183,2026-02-13,CA,1,94.85,31.66,105.0,19.0,0,0
CF-ST-33183,2026-02-21,CA,1,51.2,23.5,116.0,19.0,0,0
CF-ST-33183,2026-02-22,CA,1,74.56,26.82,82.0,23.0,0,0
CF-ST-33183,2026-02-23,CA,4,332.61,111.06,120.0,7.25,2,0
CF-ST-33183,2026-02-25,CA,2,82.29,19.31,55.0,16.0,1,0
CF-ST-33183,2026-02-26,CA,1,116.27,41.71,131.0,0.0,0,0
CF-ST-33183,2026-02-28,CA,1,69.75,12.72,74.0,0.0,0,0
CF-ST-33183,2026-03-01,CA,1,43.31,19.1,53.0,0.0,0,0
CF-ST-33183,2026-03-02,CA,2,62.61,26.5,42.0,4.0,1,0
CF-ST-33183,2026-03-06,CA,1,46.38,14.51,51.0,0.0,0,0
CF-ST-33183,2026-03-07,CA,1,14.26,4.36,25.0,0.0,0,0
CF-ST-33183,2026-03-08,CA,3,202.75,79.03,96.0,9.0,1,0
CF-ST-33183,2026-03-11,CA,1,52.33,21.2,80.0,0.0,0,0
CF-ST-33183,2026-03-12,CA,1,17.3,3.8,45.0,0.0,0,0
CF-ST-33183,2026-03-14,CA,2,152.47,39.5,100.0,0.0,0,0
CF-ST-33183,2026-03-16,CA,3,93.34,33.55,59.67,23.33,2,0
CF-ST-33183,2026-03-18,CA,2,63.18,18.94,41.0,7.5,0,0
CF-ST-33183,2026-03-19,CA,1,62.6,24.5,92.0,0.0,0,0
CF-ST-33183,2026-03-21,CA,1,98.53,25.16,105.0,17.0,0,1
CF-ST-33183,2026-03-23,CA,1,19.53,9.34,43.0,0.0,0,0
CF-ST-33183,2026-03-24,CA,1,53.46,9.82,59.0,10.0,1,0
CF-ST-33183,2026-03-25,CA,2,157.25,53.12,130.0,0.0,0,0
CF-ST-33183,2026-03-27,CA,3,208.27,46.27,96.33,14.33,1,0
CF-ST-33183,2026-03-28,CA,1,70.16,20.32,104.0,0.0,0,0
CF-ST-33183,2026-03-29,CA,1,89.87,24.58,131.0,0.0,0,0
CF-ST-33183,2026-03-30,CA,3,126.38,48.02,79.0,14.0,2,0
CF-ST-33545,2026-02-17,CA,1,39.57,7.61,51.0,0.0,0,0
CF-ST-33545,2026-02-22,CA,1,36.46,15.44,78.0,16.0,1,0
CF-ST-33545,2026-02-23,CA,1,54.96,23.93,69.0,0.0,0,0
CF-ST-33545,2026-02-27,CA,2,96.86,18.31,59.5,6.5,0,0
CF-ST-33545,2026-02-28,CA,1,38.37,7.32,104.0,28.0,1,0
CF-ST-33545,2026-03-02,CA,1,64.16,11.71,92.0,27.0,1,0
CF-ST-33545,2026-03-03,CA,1,98.56,32.5,113.0,0.0,0,0
CF-ST-33545,2026-03-04,CA,1,20.29,6.82,22.0,0.0,0,0
CF-ST-33545,2026-03-05,CA,1,44.6,16.42,102.0,0.0,0,0
CF-ST-33545,2026-03-07,CA,1,26.24,10.13,50.0,30.0,0,0
CF-ST-33545,2026-03-10,CA,1,78.76,29.16,113.0,29.0,1,0
CF-ST-33545,2026-03-12,CA,1,58.87,18.01,125.0,0.0,0,0
CF-ST-33545,2026-03-13,CA,2,134.95,41.25,75.0,5.5,1,0
CF-ST-33545,2026-03-14,CA,3,126.53,43.57,56.0,6.0,1,0
CF-ST-33545,2026-03-18,CA,1,31.24,14.63,55.0,0.0,0,0
CF-ST-33545,2026-03-20,CA,1,75.4,31.94,101.0,6.0,0,0
CF-ST-33545,2026-03-24,CA,1,45.36,18.27,96.0,0.0,0,0
CF-ST-33545,2026-03-27,CA,1,75.84,28.41,135.0,0.0,0,0
CF-ST-33545,2026-03-28,CA,1,32.51,10.54,67.0,0.0,0,0
